2.902489377461040931e+04,4.200000000000000000e+01,1.000000000000000000e+03
2.908935641018872047e+04,6.000000000000000000e+01,1.326000000000000000e+03
2.906988090807138724e+04,4.700000000000000000e+01,1.207000000000000000e+03
2.873290831534766767e+04,7.500000000000000000e+01,2.237000000000000000e+03
2.869645582102221306e+04,7.700000000000000000e+01,5.630000000000000000e+02
2.907541120705209687e+04,6.000000000000000000e+00,1.301000000000000000e+03
2.967139613464217837e+04,3.600000000000000000e+01,1.234000000000000000e+03
2.959315413279709173e+04,7.000000000000000000e+00,7.740000000000000000e+02
2.522601273179976852e+04,1.400000000000000000e+01,1.636000000000000000e+03
2.508219702380217859e+04,6.000000000000000000e+00,1.047000000000000000e+03
2.506043291448861055e+04,2.100000000000000000e+01,1.226000000000000000e+03
2.658588717550312140e+04,3.000000000000000000e+01,1.359000000000000000e+03
2.788393514123613932e+04,3.900000000000000000e+01,1.106000000000000000e+03
2.739727377726322084e+04,9.100000000000000000e+01,1.587000000000000000e+03
2.536752845532540960e+04,5.200000000000000000e+01,1.198000000000000000e+03
2.609160804878029376e+04,2.400000000000000000e+01,1.946000000000000000e+03
2.606687579736640328e+04,3.000000000000000000e+00,1.187000000000000000e+03
2.722349301585602734e+04,5.000000000000000000e+01,1.581000000000000000e+03
2.714759056749715091e+04,1.360000000000000000e+02,1.983000000000000000e+03
2.839355967706765296e+04,2.320000000000000000e+02,2.144000000000000000e+03
2.866321927381697969e+04,4.000000000000000000e+00,1.046000000000000000e+03
2.879893157504517148e+04,1.800000000000000000e+01,7.240000000000000000e+02
2.879609209001172712e+04,3.100000000000000000e+01,7.430000000000000000e+02
2.840314923920924412e+04,5.900000000000000000e+01,1.423000000000000000e+03
2.815721431251152535e+04,6.600000000000000000e+01,2.570000000000000000e+03
2.838331988672339139e+04,2.100000000000000000e+01,1.293000000000000000e+03
2.761265232673340870e+04,7.000000000000000000e+00,1.469000000000000000e+03
2.356375726902530005e+04,1.160000000000000000e+02,1.307000000000000000e+03
2.408191349738345161e+04,1.450000000000000000e+02,1.783000000000000000e+03
2.480638376416244864e+04,1.160000000000000000e+02,2.301000000000000000e+03
2.235702777393865108e+04,1.100000000000000000e+01,9.510000000000000000e+02
2.294099234745511058e+04,1.300000000000000000e+01,1.754000000000000000e+03
2.425056872396733161e+04,4.900000000000000000e+01,2.922000000000000000e+03
2.310997283642537150e+04,3.400000000000000000e+01,1.589000000000000000e+03
2.438470479842472923e+04,1.400000000000000000e+01,1.290000000000000000e+03
2.447403858949566711e+04,1.410000000000000000e+02,2.370000000000000000e+03
2.255091862733216112e+04,8.000000000000000000e+00,1.763000000000000000e+03
2.348206060019700089e+04,3.100000000000000000e+01,1.392000000000000000e+03
2.059367044255902147e+04,2.400000000000000000e+01,1.441000000000000000e+03
2.235307070638532969e+04,2.200000000000000000e+01,2.761000000000000000e+03
2.248705332364840433e+04,6.700000000000000000e+01,8.830000000000000000e+02
2.316706569455682256e+04,3.900000000000000000e+01,1.933000000000000000e+03
2.286382346676304951e+04,2.400000000000000000e+01,1.943000000000000000e+03
2.595001892307521121e+04,1.200000000000000000e+02,1.634000000000000000e+03
2.541655166785732945e+04,8.500000000000000000e+01,1.429000000000000000e+03
2.449767316269008006e+04,3.800000000000000000e+01,1.072000000000000000e+03
2.479420374969327531e+04,6.000000000000000000e+00,1.618000000000000000e+03
2.483694276834875927e+04,8.900000000000000000e+01,1.637000000000000000e+03
2.521695530887794303e+04,2.800000000000000000e+01,1.501000000000000000e+03
2.557690795234885081e+04,6.100000000000000000e+01,1.482000000000000000e+03
2.501715839046096153e+04,3.100000000000000000e+01,1.210000000000000000e+03
2.123208200354843211e+04,4.600000000000000000e+01,3.034000000000000000e+03
2.109144289303552068e+04,6.900000000000000000e+01,2.704000000000000000e+03
2.157255887223271930e+04,1.500000000000000000e+01,1.989000000000000000e+03
2.223881149534758151e+04,1.900000000000000000e+01,1.775000000000000000e+03
2.342786302309666280e+04,4.000000000000000000e+00,2.135000000000000000e+03
2.323614066262721099e+04,4.600000000000000000e+01,1.085000000000000000e+03
2.168568142157011971e+04,4.500000000000000000e+01,2.323000000000000000e+03
2.110584425458997066e+04,4.300000000000000000e+01,2.299000000000000000e+03
2.200795793953512111e+04,3.900000000000000000e+01,2.047000000000000000e+03
2.435040023571428173e+04,2.200000000000000000e+01,6.380000000000000000e+02
2.473904755921920514e+04,1.400000000000000000e+01,2.319000000000000000e+03
2.469300089885314810e+04,8.000000000000000000e+00,1.541000000000000000e+03
2.514064628891773100e+04,1.600000000000000000e+01,3.838000000000000000e+03
2.556529896318630563e+04,2.700000000000000000e+01,1.857000000000000000e+03
2.462526750970133071e+04,3.300000000000000000e+02,2.000000000000000000e+03
2.711797411385889063e+04,2.550000000000000000e+02,5.460000000000000000e+02
2.630531889070962279e+04,9.300000000000000000e+01,1.226000000000000000e+03
2.765058275394146767e+04,6.200000000000000000e+01,1.135000000000000000e+03
2.658522388590540504e+04,5.700000000000000000e+01,9.830000000000000000e+02
2.606818895059265560e+04,5.000000000000000000e+00,1.828000000000000000e+03
2.670327238445898911e+04,6.300000000000000000e+01,2.465000000000000000e+03
2.610196339850676668e+04,2.300000000000000000e+01,1.451000000000000000e+03
2.596314122310281891e+04,2.800000000000000000e+01,1.819000000000000000e+03
2.649697725246887057e+04,4.000000000000000000e+00,2.457000000000000000e+03
2.640475370893995205e+04,2.000000000000000000e+00,9.480000000000000000e+02
2.661970522512138996e+04,9.500000000000000000e+01,6.670000000000000000e+02
2.577749577950637104e+04,1.200000000000000000e+01,1.102000000000000000e+03
2.595878157882121013e+04,2.000000000000000000e+00,1.076000000000000000e+03
2.614076556642886499e+04,1.900000000000000000e+01,1.529000000000000000e+03
2.620336966014256541e+04,1.300000000000000000e+01,1.122000000000000000e+03
2.646447941472673847e+04,5.000000000000000000e+01,1.159000000000000000e+03
2.692817587565184658e+04,4.300000000000000000e+01,9.980000000000000000e+02
2.731947612297484011e+04,1.600000000000000000e+01,1.196000000000000000e+03
2.652947638650135923e+04,4.000000000000000000e+00,1.378000000000000000e+03
2.719634967250889895e+04,3.500000000000000000e+01,9.500000000000000000e+02
2.719168483727488638e+04,1.800000000000000000e+01,9.580000000000000000e+02
2.755605199100615937e+04,7.000000000000000000e+00,1.419000000000000000e+03
2.742292356165445744e+04,1.200000000000000000e+01,1.552000000000000000e+03
2.684547867328861685e+04,6.100000000000000000e+01,1.886000000000000000e+03
2.706671177350065045e+04,3.800000000000000000e+01,1.771000000000000000e+03
2.728652592799865306e+04,7.200000000000000000e+01,9.460000000000000000e+02
2.768817117492339821e+04,2.300000000000000000e+01,1.958000000000000000e+03
2.777742687498256782e+04,2.100000000000000000e+01,9.840000000000000000e+02
2.745067726259495976e+04,1.100000000000000000e+01,1.557000000000000000e+03
2.733025770753336838e+04,4.200000000000000000e+01,9.770000000000000000e+02
2.728305289511502269e+04,3.600000000000000000e+01,1.598000000000000000e+03
2.714436128525424647e+04,1.170000000000000000e+02,2.341000000000000000e+03
2.759448605377487183e+04,4.900000000000000000e+01,8.130000000000000000e+02
2.850348447725361984e+04,7.300000000000000000e+01,2.461000000000000000e+03
2.804578978219928831e+04,2.000000000000000000e+01,1.619000000000000000e+03
2.813061830537601054e+04,8.500000000000000000e+01,2.213000000000000000e+03
2.857713605634664054e+04,5.700000000000000000e+01,1.448000000000000000e+03
2.908693635278861257e+04,1.400000000000000000e+01,1.849000000000000000e+03
2.787214549886892928e+04,1.000000000000000000e+01,2.500000000000000000e+03
2.767177459222932885e+04,7.400000000000000000e+01,1.182000000000000000e+03
2.807974557746418941e+04,5.200000000000000000e+01,1.595000000000000000e+03
2.870401595235920104e+04,5.400000000000000000e+01,1.374000000000000000e+03
2.762090551002418579e+04,1.050000000000000000e+02,3.341000000000000000e+03
2.835299614034495971e+04,3.300000000000000000e+01,2.025000000000000000e+03
2.849337752476167952e+04,1.090000000000000000e+02,7.260000000000000000e+02
2.934850086415093028e+04,5.500000000000000000e+01,3.904000000000000000e+03
2.912018503225423046e+04,7.300000000000000000e+01,2.118000000000000000e+03
2.959465257515460689e+04,2.950000000000000000e+02,1.430000000000000000e+03
2.636115947319176848e+04,1.680000000000000000e+02,2.660000000000000000e+03
2.669680786969454857e+04,2.500000000000000000e+01,1.461000000000000000e+03
2.732019215434328362e+04,1.510000000000000000e+02,8.947000000000000000e+03
2.828301763137873058e+04,5.340000000000000000e+02,3.271000000000000000e+03
2.931376014588243925e+04,9.730000000000000000e+02,8.600000000000000000e+02
2.830321150879216657e+04,9.200000000000000000e+01,1.072000000000000000e+03
2.793962720911597353e+04,4.900000000000000000e+01,1.890000000000000000e+03
2.778592863271622991e+04,4.700000000000000000e+01,2.725000000000000000e+03
2.824792449366593064e+04,2.810000000000000000e+02,2.031000000000000000e+03
3.003608119006880952e+04,2.560000000000000000e+02,6.640000000000000000e+02
2.925972158930272053e+04,9.660000000000000000e+02,3.337000000000000000e+03
2.994174788045122114e+04,1.550000000000000000e+02,1.561000000000000000e+03
3.034995304350895458e+04,1.400000000000000000e+01,2.662000000000000000e+03
3.041097536195030261e+04,1.320000000000000000e+02,1.880000000000000000e+03
2.860556938609622739e+04,8.500000000000000000e+01,3.717000000000000000e+03
2.815824326705271960e+04,3.950000000000000000e+02,2.926000000000000000e+03
2.832601743164765139e+04,5.000000000000000000e+00,7.010000000000000000e+02
2.776638245747341352e+04,3.920000000000000000e+02,1.692000000000000000e+03
3.080992033550314954e+04,2.650000000000000000e+02,9.900000000000000000e+02
2.986266554517155237e+04,3.570000000000000000e+03,3.921000000000000000e+03
3.050686905151214160e+04,4.510000000000000000e+02,3.055000000000000000e+03
2.978510197524193063e+04,3.580000000000000000e+02,1.751000000000000000e+03
2.898914503181853070e+04,4.430000000000000000e+02,1.539000000000000000e+03
2.984790900095475081e+04,9.500000000000000000e+01,2.193000000000000000e+03
2.993570854744624012e+04,7.570000000000000000e+02,2.888000000000000000e+03
3.064574029656515995e+04,3.808000000000000000e+03,4.667000000000000000e+03
3.151094511931795932e+04,2.485000000000000000e+03,3.119000000000000000e+03
3.170106774056282302e+04,3.600000000000000000e+02,4.043000000000000000e+03
2.917861378391350081e+04,6.000000000000000000e+01,3.323000000000000000e+03
2.929786603457003002e+04,3.600000000000000000e+01,3.428000000000000000e+03
2.963200371317608733e+04,2.300000000000000000e+01,7.570000000000000000e+02
3.032100076804937271e+04,1.200000000000000000e+01,2.148000000000000000e+03
2.993134326760443946e+04,4.900000000000000000e+01,5.690000000000000000e+02
2.965741470128480069e+04,6.200000000000000000e+01,1.679000000000000000e+03
3.015241649632585177e+04,7.300000000000000000e+01,3.021000000000000000e+03
3.036376262920759837e+04,2.100000000000000000e+01,1.943000000000000000e+03
3.041706770628816957e+04,4.000000000000000000e+01,2.822000000000000000e+03
2.952832919797203067e+04,1.040000000000000000e+02,1.297000000000000000e+03
2.976791917936945174e+04,3.700000000000000000e+01,1.599000000000000000e+03
2.994819821823317034e+04,1.020000000000000000e+02,8.750000000000000000e+02
3.005283957909998935e+04,4.700000000000000000e+01,1.392000000000000000e+03
3.060359013268582567e+04,1.100000000000000000e+01,1.762000000000000000e+03
3.057194277105353103e+04,3.800000000000000000e+01,1.395000000000000000e+03
3.047985803686744475e+04,4.400000000000000000e+01,1.207000000000000000e+03
3.030787662100292437e+04,1.260000000000000000e+02,1.574000000000000000e+03
3.077444735889317599e+04,2.700000000000000000e+01,2.777000000000000000e+03
3.018256647821844308e+04,4.800000000000000000e+01,1.020000000000000000e+03
3.072590474240497861e+04,2.400000000000000000e+01,1.976000000000000000e+03
3.064127280327278277e+04,4.800000000000000000e+01,1.450000000000000000e+03
3.116451032321684033e+04,6.300000000000000000e+01,4.858000000000000000e+03
3.114967862670781324e+04,3.600000000000000000e+01,2.937000000000000000e+03
3.168998412576240662e+04,8.700000000000000000e+01,1.382000000000000000e+03
3.103085004687364926e+04,9.600000000000000000e+01,1.960000000000000000e+03
3.124455651715219210e+04,2.000000000000000000e+00,1.067000000000000000e+03
3.106587494163100928e+04,2.900000000000000000e+01,1.865000000000000000e+03
3.145960255878745375e+04,7.100000000000000000e+01,1.204000000000000000e+03
3.145628677482140120e+04,1.110000000000000000e+02,1.676000000000000000e+03
3.136944377264384093e+04,6.300000000000000000e+01,1.016000000000000000e+03
3.096750130400574562e+04,1.400000000000000000e+01,2.518000000000000000e+03
3.099900259169088167e+04,1.880000000000000000e+02,1.827000000000000000e+03
3.091174852046704473e+04,2.000000000000000000e+01,2.077000000000000000e+03
3.093678884735910106e+04,3.400000000000000000e+01,1.901000000000000000e+03
3.103707403036121832e+04,1.200000000000000000e+01,3.594000000000000000e+03
3.113061488984168682e+04,2.430000000000000000e+02,2.356000000000000000e+03
3.062957121585350251e+04,1.600000000000000000e+01,3.679000000000000000e+03
3.075939596070882544e+04,2.200000000000000000e+01,2.560000000000000000e+03
3.036771037634210734e+04,4.710000000000000000e+02,4.545000000000000000e+03
3.165448860389599940e+04,1.130000000000000000e+02,2.071000000000000000e+03
3.144831305670068105e+04,4.400000000000000000e+01,2.814000000000000000e+03
3.202498707805238882e+04,1.060000000000000000e+02,2.744000000000000000e+03
3.210574095661928732e+04,9.900000000000000000e+01,1.728000000000000000e+03
3.217883079491136959e+04,1.210000000000000000e+02,2.025000000000000000e+03
3.194324762850722254e+04,1.090000000000000000e+02,1.938000000000000000e+03
3.181494540360828978e+04,8.100000000000000000e+01,2.150000000000000000e+03
3.204065111823127882e+04,4.700000000000000000e+01,1.998000000000000000e+03
3.245574749235440686e+04,1.070000000000000000e+02,1.184000000000000000e+03
3.250888246772438288e+04,6.000000000000000000e+01,1.892000000000000000e+03
3.225575790654368029e+04,9.100000000000000000e+01,1.884000000000000000e+03
3.240093412182826069e+04,6.200000000000000000e+01,9.130000000000000000e+02
3.289049877185859077e+04,3.100000000000000000e+01,1.291000000000000000e+03
3.309443896146291081e+04,5.000000000000000000e+01,1.303000000000000000e+03
3.269711539014074879e+04,1.100000000000000000e+01,1.960000000000000000e+03
3.291063800104405527e+04,7.900000000000000000e+01,1.113000000000000000e+03
3.212816953958818340e+04,8.800000000000000000e+01,1.481000000000000000e+03
3.198808196623013282e+04,1.310000000000000000e+02,1.084000000000000000e+03
3.257791025429645015e+04,4.100000000000000000e+01,9.960000000000000000e+02
3.133129717017403163e+04,9.000000000000000000e+00,1.077000000000000000e+03
3.155783307848420736e+04,5.040000000000000000e+02,2.953000000000000000e+03
3.151321614562159448e+04,7.000000000000000000e+00,1.605000000000000000e+03
3.049056101758776640e+04,4.300000000000000000e+01,8.610000000000000000e+02
3.091650698689559431e+04,2.300000000000000000e+01,1.392000000000000000e+03
3.076323226018192508e+04,1.830000000000000000e+02,1.278000000000000000e+03
3.103388479148369152e+04,3.900000000000000000e+01,1.885000000000000000e+03
3.153617190591640974e+04,8.000000000000000000e+00,8.120000000000000000e+02
3.161294730637324756e+04,5.800000000000000000e+01,1.750000000000000000e+03
3.114644398361170170e+04,3.800000000000000000e+01,2.239000000000000000e+03
3.187090569053092986e+04,1.400000000000000000e+01,1.675000000000000000e+03
3.201952554942148709e+04,6.100000000000000000e+01,2.198000000000000000e+03
3.148778279880007176e+04,1.480000000000000000e+02,8.190000000000000000e+02
3.168438970506540136e+04,4.800000000000000000e+01,2.518000000000000000e+03
3.236359149206367874e+04,1.520000000000000000e+02,1.978000000000000000e+03
3.226414973290743001e+04,3.400000000000000000e+01,7.580000000000000000e+02
3.184745940977624923e+04,9.800000000000000000e+01,2.431000000000000000e+03
3.205440998188047524e+04,1.080000000000000000e+02,1.142000000000000000e+03
3.285366472901261295e+04,1.470000000000000000e+02,2.294000000000000000e+03
3.322815900730984140e+04,1.530000000000000000e+02,2.768000000000000000e+03
3.356543715305143269e+04,3.440000000000000000e+02,1.129000000000000000e+03
3.316646333358628181e+04,4.610000000000000000e+02,2.460000000000000000e+03
3.286993894235856715e+04,1.430000000000000000e+02,2.222000000000000000e+03
3.262272668306710693e+04,1.700000000000000000e+01,1.788000000000000000e+03
3.252402239602570262e+04,1.900000000000000000e+01,1.913000000000000000e+03
3.302611159038563346e+04,2.580000000000000000e+02,9.010000000000000000e+02
3.282381571445160080e+04,1.240000000000000000e+02,2.320000000000000000e+03
3.223122864916485560e+04,1.600000000000000000e+01,1.340000000000000000e+03
3.243327925118196072e+04,2.000000000000000000e+01,1.679000000000000000e+03
3.240447421389290321e+04,4.000000000000000000e+00,1.352000000000000000e+03
3.184083050854440080e+04,1.140000000000000000e+02,2.521000000000000000e+03
3.203518580526864389e+04,6.100000000000000000e+01,1.575000000000000000e+03
3.219634814364489284e+04,6.000000000000000000e+00,1.694000000000000000e+03
3.238478756007625634e+04,1.100000000000000000e+02,1.469000000000000000e+03
3.219253520462581946e+04,3.080000000000000000e+02,1.718000000000000000e+03
3.275382214624356857e+04,3.580000000000000000e+02,7.430000000000000000e+02
3.257861885305749820e+04,6.400000000000000000e+01,1.548000000000000000e+03
3.240021424123808174e+04,8.900000000000000000e+01,2.216000000000000000e+03
3.276121589587738345e+04,8.100000000000000000e+01,1.208000000000000000e+03
3.235442193454019070e+04,1.530000000000000000e+02,1.346000000000000000e+03
3.255541614629657124e+04,4.100000000000000000e+01,1.568000000000000000e+03
3.196786863113326035e+04,1.170000000000000000e+02,1.952000000000000000e+03
3.219203673781498219e+04,4.300000000000000000e+01,1.632000000000000000e+03
3.254778817727370551e+04,2.280000000000000000e+02,3.837000000000000000e+03
3.283597641920039314e+04,4.420000000000000000e+02,1.832000000000000000e+03
3.331870468427910237e+04,5.700000000000000000e+01,3.025000000000000000e+03
3.294713559387643909e+04,9.800000000000000000e+01,1.643000000000000000e+03
3.313672983107340406e+04,4.900000000000000000e+01,1.770000000000000000e+03
3.327067332943557267e+04,3.430000000000000000e+02,1.262000000000000000e+03
3.337278557972744602e+04,3.700000000000000000e+01,3.056000000000000000e+03
3.356925751082660281e+04,5.600000000000000000e+01,1.937000000000000000e+03
3.374608312519676110e+04,1.000000000000000000e+01,1.580000000000000000e+03
3.390657014548264124e+04,3.100000000000000000e+01,1.940000000000000000e+03
3.351851093127454078e+04,4.700000000000000000e+02,1.258000000000000000e+03
3.409436434666471905e+04,3.070000000000000000e+02,1.552000000000000000e+03
3.390685700214629469e+04,1.740000000000000000e+02,2.069000000000000000e+03
3.409832030637222488e+04,3.100000000000000000e+01,2.378000000000000000e+03
3.441789200314199843e+04,9.000000000000000000e+00,1.800000000000000000e+03
3.425371067243989091e+04,1.300000000000000000e+02,2.287000000000000000e+03
3.459873100353744667e+04,1.620000000000000000e+02,1.794000000000000000e+03
3.484110879452642257e+04,1.210000000000000000e+02,1.220000000000000000e+03
3.389197781200274039e+04,1.320000000000000000e+02,1.624000000000000000e+03
3.408575946921065770e+04,1.910000000000000000e+02,1.680000000000000000e+03
3.447135603285711841e+04,1.380000000000000000e+02,6.280000000000000000e+02
3.425666195081108890e+04,2.700000000000000000e+01,1.690000000000000000e+03
3.449400879194478330e+04,1.390000000000000000e+02,2.252000000000000000e+03
3.358247643680302281e+04,8.800000000000000000e+01,1.324000000000000000e+03
3.374047644881405722e+04,7.700000000000000000e+01,1.691000000000000000e+03
3.326926409955360577e+04,2.930000000000000000e+02,1.306000000000000000e+03
3.342542661018161016e+04,6.200000000000000000e+01,1.163000000000000000e+03
3.267835312768606673e+04,3.800000000000000000e+01,2.047000000000000000e+03
3.293672086310821760e+04,9.700000000000000000e+01,2.812000000000000000e+03
3.310643473594880197e+04,8.900000000000000000e+01,2.071000000000000000e+03
3.294167943527513125e+04,9.400000000000000000e+01,1.049000000000000000e+03
3.336173637172174494e+04,4.000000000000000000e+01,1.737000000000000000e+03
3.378286684350939322e+04,6.700000000000000000e+01,9.150000000000000000e+02
3.346637639526808925e+04,8.100000000000000000e+01,2.790000000000000000e+03
3.409339276231869735e+04,3.500000000000000000e+01,1.481000000000000000e+03
3.379954196958895045e+04,6.900000000000000000e+01,1.716000000000000000e+03
3.461973223234398029e+04,2.100000000000000000e+01,1.070000000000000000e+03
3.491054507994592132e+04,6.200000000000000000e+01,2.095000000000000000e+03
3.414707446784793865e+04,6.600000000000000000e+01,1.209000000000000000e+03
3.400343340290160995e+04,1.440000000000000000e+02,2.167000000000000000e+03
3.592430657337307639e+04,5.500000000000000000e+01,2.700000000000000000e+03
3.537939407855473110e+04,1.520000000000000000e+02,1.673000000000000000e+03
3.501358559377260826e+04,1.070000000000000000e+02,1.593000000000000000e+03
3.530302084030993865e+04,5.700000000000000000e+01,1.213000000000000000e+03
3.549869683767881361e+04,9.000000000000000000e+00,1.057000000000000000e+03
3.538125366159120313e+04,7.500000000000000000e+01,1.751000000000000000e+03
3.601989930692784401e+04,9.700000000000000000e+01,1.100000000000000000e+03
3.590285990060219774e+04,3.400000000000000000e+01,2.256000000000000000e+03
3.568516734188680857e+04,2.800000000000000000e+01,1.619000000000000000e+03
3.503656675745708344e+04,5.200000000000000000e+01,1.739000000000000000e+03
3.540939867848034191e+04,2.300000000000000000e+01,1.402000000000000000e+03
3.474740223896832322e+04,4.130000000000000000e+02,1.461000000000000000e+03
3.415082229548634496e+04,2.900000000000000000e+01,6.330000000000000000e+02
3.432801809831685387e+04,1.400000000000000000e+01,9.360000000000000000e+02
3.469906677746197965e+04,5.800000000000000000e+01,1.664000000000000000e+03
3.440077755885168153e+04,3.300000000000000000e+01,1.169000000000000000e+03
3.540530128003591381e+04,5.500000000000000000e+01,1.476000000000000000e+03
3.518364822790747712e+04,7.600000000000000000e+01,1.416000000000000000e+03
3.488160638020293118e+04,3.000000000000000000e+00,1.019000000000000000e+03
3.499864434674969380e+04,2.300000000000000000e+01,1.344000000000000000e+03
3.515480720309179742e+04,1.660000000000000000e+02,3.019000000000000000e+03
3.578041317404219444e+04,4.100000000000000000e+01,1.229000000000000000e+03
3.609294956413030741e+04,1.400000000000000000e+01,1.849000000000000000e+03
3.576446307141212310e+04,5.600000000000000000e+01,2.194000000000000000e+03
3.605853846753139078e+04,2.600000000000000000e+01,1.729000000000000000e+03
3.525705795754127757e+04,2.170000000000000000e+02,4.071000000000000000e+03
3.231944945141220887e+04,9.010000000000000000e+02,1.180000000000000000e+03
3.262842793704021096e+04,1.520000000000000000e+02,1.665000000000000000e+03
